"","year","site_id","soil_id","yield","upper_60_clay_ave","upper_60_sand_ave","upper_60_silt_ave","upper_60_soc_ave","planting_date","precip","sandclayratio"
"236",2010,4,4099,3.203186976908,326,452.166666666667,221.75,102.583333333333,"7/16",652.12,1.38701431492843
"237",2006,0,5915,0,363.25,281.833333333333,354.916666666667,88.3333333333333,"8/6",158.84,0.775866024317504
"238",1984,0,5018,0,165.916666666667,686.583333333333,148,28,"8/21",119.05,4.13812154696133
"239",2009,4,4930,2.49250216199378,239.75,563.666666666667,196.583333333333,61.5833333333333,"7/16",527,2.35106013208203
"240",1997,3,3360,3.90000456464703,224.333333333333,590.25,185.5,94.5,"7/26",664.75,2.63112927191679
"241",2004,4,4825,4.14691816377722,337.75,391.5,270.75,86.8333333333333,"8/11",392.15,1.15914137675796
"242",1982,6,2375,2.21054779981779,155.583333333333,776.083333333333,68.25,48.9166666666667,"7/16",377.37,4.98821638993037
"243",2013,3,3855,4.57497902993188,300.75,453.916666666667,245.5,78.0833333333333,"8/6",539.76,1.50928234968135
"244",2011,6,2144,1.99397362265316,131.416666666667,817.333333333333,51.9166666666667,65,"8/1",320.03,6.21940393151554
"245",2002,4,4183,0.173760115016711,331.166666666667,446.166666666667,222.916666666667,71.5833333333333,"8/21",289.85,1.3472571716155
"246",2001,3,3726,4.63247000258094,287,487.75,225.416666666667,115.25,"8/1",507.13,1.69947735191638
"247",2000,0,5930,0.00706362722421691,364.666666666667,315,320.333333333333,82.3333333333333,"7/26",256.08,0.863802559414991
"248",1983,0,5198,0,162.416666666667,643.666666666667,194.166666666667,42.5833333333333,"7/21",118.75,3.96305797845049
"249",1983,6,2900,0.304388773425172,135.75,716.25,147.5,40.5,"7/21",201.64,5.27624309392265
"250",1993,3,3156,4.63213514394567,300,433.583333333333,266.916666666667,95.5,"8/1",542.01,1.44527777777778
"251",2009,0,5741,0.134861891827712,186.416666666667,659.583333333333,153.833333333333,47.75,"8/11",236.83,3.53822083147072
"252",2012,0,5168,1.51011650224266,217.333333333333,599.166666666667,183.666666666667,40.6666666666667,"7/26",365.36,2.7569018404908
"253",1985,6,2489,0.930892889441983,192.083333333333,600.166666666667,207.5,46.4166666666667,"8/11",241.91,3.12451193058568
"254",1998,6,2159,0.594551679233936,108,810.5,81.75,48,"7/16",266.97,7.50462962962963
"255",1993,3,3510,4.63470722470875,252.333333333333,487.833333333333,259.333333333333,93.75,"7/16",645.25,1.9332892998679
"256",2011,0,5030,0.339314648482178,161.333333333333,646.416666666667,192.75,43.6666666666667,"7/16",243.66,4.00671487603306
"257",2005,4,4234,1.97849745735327,276.083333333333,490.333333333333,233.583333333333,67.1666666666667,"8/21",368.69,1.77603380621793
"258",2016,6,2057,1.33431917599229,191.5,634.916666666667,173.583333333333,48.5,"7/21",347.72,3.31549173194082
"259",1983,0,5402,0,136.166666666667,689.416666666667,174.916666666667,28.5,"8/1",149.01,5.06303549571603
"260",1998,0,5771,0.0656483471724013,240.916666666667,584.166666666667,174.416666666667,73.9166666666667,"8/21",205.91,2.4247665167762
"261",1982,3,3297,4.21979458152849,248.75,506.75,244.416666666667,98.8333333333333,"8/16",363.25,2.03718592964824
"262",1988,4,4336,2.47930667885471,325.416666666667,400.416666666667,273.833333333333,103.583333333333,"8/11",349.41,1.23047375160051
"263",2013,6,2912,1.65209868060359,108.25,786.833333333333,104.416666666667,46.1666666666667,"8/6",290.29,7.26866820631255
"264",1998,0,5921,0.0431078162598486,306,376.75,317.25,105,"8/6",248.6,1.2312091503268
"265",2007,6,2264,0.115029490589586,282.333333333333,523.583333333333,194.083333333333,70.5,"8/16",254.2,1.85448642266824
"266",2013,0,5900,0.34596006587242,298.083333333333,385.416666666667,316.583333333333,83.4166666666667,"8/1",233.5,1.2929829466033
"267",2015,4,4906,4.08142182519023,142.416666666667,709.416666666667,148.166666666667,29.75,"7/21",705.17,4.98127559976595
"268",2009,3,3213,4.72552857762861,291.666666666667,464.083333333333,244.25,70.3333333333333,"8/6",752.81,1.59114285714286
"269",2017,6,2441,0.518781706406654,184.75,643.25,172.166666666667,47.5833333333333,"8/6",264.68,3.48173207036536
"270",1987,4,4768,2.88445210876508,315.583333333333,343.166666666667,340.666666666667,52.8333333333333,"8/16",419.92,1.08740427779245
"271",2005,3,3906,4.69983056932451,280.166666666667,446.75,272.583333333333,634.25,"8/16",530.69,1.59458655562165
"272",1995,4,4111,3.96009527764641,328,372.083333333333,300,67.5,"8/1",503.05,1.13440040650406
"273",1993,6,2972,0.401125319089113,236.25,593.5,170.25,51.0833333333333,"8/21",257.15,2.51216931216931
"274",2004,4,4972,2.8839456546877,178.666666666667,686.25,135.083333333333,64.25,"7/16",411.13,3.84095149253731
"275",1992,4,4465,1.51126258293643,301.833333333333,461.083333333333,237.833333333333,81.3333333333333,"8/16",367.08,1.52760905577029
"276",2006,6,2414,1.54420733818595,181.166666666667,649,170,49.0833333333333,"7/26",323.76,3.58233670653174
"277",1984,3,3858,4.32983806396323,288.5,448.833333333333,262.75,107.333333333333,"8/16",396.31,1.55574812247256
"278",1996,0,5822,0.0781786659288459,218.75,594.583333333333,187,56,"8/1",186.51,2.71809523809524
"279",1997,3,3861,4.41103740516637,244.916666666667,582.166666666667,172.916666666667,143,"7/16",645.96,2.37699897924464
"280",1994,4,4786,4.76620940798585,322,441.75,236.5,93.5833333333333,"8/11",528.79,1.37189440993789
"281",2018,0,5015,0,233.75,600.166666666667,166.083333333333,53.1666666666667,"7/21",212.8,2.56755793226381
"282",2016,4,4813,4.05952523586402,300.583333333333,442.416666666667,257.416666666667,56.4166666666667,"8/11",480.46,1.47186027169393
"283",1985,0,5135,0.138673916289699,179.75,685.25,135,29.8333333333333,"8/6",177.78,3.81223922114047
"284",1994,6,2942,3.30880791213246,100.75,824,75,52.3333333333333,"7/16",399.32,8.17866004962779
"285",1983,3,3702,3.41248540808161,205.833333333333,505,289,93.1666666666667,"7/16",372.69,2.45344129554656
"286",2007,3,3006,4.46099636278279,317.25,404.25,278.583333333333,77.0833333333333,"8/6",519.89,1.274231678487
"287",1992,4,4858,1.58323172614515,329.083333333333,386.75,284.166666666667,68.5833333333333,"8/11",392.67,1.17523423651557
"288",2015,6,2054,4.54275385193083,105.583333333333,803.833333333333,89.8333333333333,58.3333333333333,"8/6",405.93,7.61325966850829
"289",2006,6,2714,0.516832569336093,201.416666666667,602.75,195.166666666667,47.5833333333333,"8/11",311.23,2.99255275134464
"290",1994,6,2651,1.73113440566428,181.916666666667,666.583333333333,151.666666666667,86.9166666666667,"8/16",256.6,3.66422354557948
"291",1991,4,4834,3.96237178885998,285.666666666667,393.25,321.666666666667,47.8333333333333,"7/26",405.37,1.37660443407235
"292",1994,4,4675,4.76095381316874,275.5,465.333333333333,259.416666666667,71.75,"8/6",572.67,1.68905021173624
"293",1998,3,3555,4.43595028135404,303.833333333333,440.5,254.916666666667,80.5833333333333,"7/16",751.28,1.44980800877674
"294",1998,6,2438,1.33208654409193,140.833333333333,624.666666666667,234.5,44.25,"8/11",236.11,4.43550295857988
"295",1998,3,3441,4.60466154903832,266.083333333333,477,257.166666666667,98.5,"7/21",727.82,1.79267146883808
"296",2002,3,3846,3.61756383937748,306,437.666666666667,256.25,80.5,"8/11",466.1,1.43028322440087
"297",2012,6,2375,2.21432205682221,155.583333333333,776.083333333333,68.25,48.9166666666667,"8/11",321.69,4.98821638993037
"298",1994,4,4084,4.38937569169036,285,445.833333333333,268.916666666667,71.5833333333333,"8/1",572.67,1.56432748538012
"299",1985,0,5216,0,144.666666666667,726.5,128.666666666667,28.9166666666667,"8/11",161.89,5.02188940092166
"300",1995,3,3360,4.26029775173555,224.333333333333,590.25,185.5,94.5,"7/16",558.98,2.63112927191679
"301",2015,0,5504,0,257.5,558.5,184.083333333333,53.6666666666667,"8/16",222.17,2.16893203883495
"302",2017,6,2342,0.211938856035775,127.416666666667,755.25,117.5,41.75,"8/21",155.26,5.92740353172008
"303",1994,3,3510,4.77565540434365,252.333333333333,487.833333333333,259.333333333333,93.75,"7/21",720.62,1.9332892998679
"304",1985,6,2417,0.981976545587639,151.916666666667,772.833333333333,74.6666666666667,118.916666666667,"8/11",241.91,5.08721886999451
"305",1981,0,5078,0.672062770188563,215.333333333333,613.25,171.583333333333,44.5,"8/1",187.75,2.84791021671827
"306",2016,4,4303,4.1909154365488,311.583333333333,350.666666666667,338.333333333333,72.6666666666667,"7/21",564.46,1.12543460818401
"307",1981,6,2432,0.0949213011065683,213.166666666667,645.083333333333,141.5,50.9166666666667,"8/21",154.25,3.02619233776388
"308",2009,4,4825,4.15944723398421,337.75,391.5,270.75,86.8333333333333,"7/26",565.91,1.15914137675796
"309",1985,0,5081,0.124491301626523,209.333333333333,617,174.083333333333,37.9166666666667,"8/16",152.98,2.94745222929936
"310",2010,0,5783,3.71843825143055,157.333333333333,710.25,132.333333333333,33.4166666666667,"8/11",373.02,4.51430084745763
"311",2009,3,3228,4.14111348365807,252.916666666667,470.25,276.75,136.833333333333,"7/16",851.16,1.85930807248764
"312",2015,4,4594,4.59530694498542,246.333333333333,577.25,176.25,47.4166666666667,"8/1",711.96,2.34336941813261
"313",2008,3,3195,4.59382120920885,249.583333333333,479.25,270.666666666667,76.4166666666667,"7/21",767.71,1.92020033388982
"314",1984,6,2114,0,179.166666666667,731.25,89.5,101.333333333333,"7/21",155.26,4.08139534883721
"315",1989,6,2804,0.995663801209991,156.833333333333,609.166666666667,233.5,91.1666666666667,"7/26",283.03,3.88416578108395
"316",2017,4,4756,3.23145549476318,293.083333333333,498.5,208.416666666667,58.1666666666667,"7/21",522.64,1.70088143303952
"317",2015,6,2300,4.46680887537842,88.9166666666667,819,91.75,48,"8/6",405.93,9.21087160262418
"318",1991,6,2450,2.52643780341122,108.25,810.083333333333,81.6666666666667,58,"7/26",298.56,7.48344880677444
"319",1982,0,5525,0.529733597430231,192.75,614.416666666667,193,39.4166666666667,"7/16",313.74,3.18763510592304
"320",2012,4,4180,4.61447949759269,327.333333333333,389.833333333333,282.5,80.4166666666667,"8/1",651.04,1.19093686354379
"321",2000,3,3051,4.19905009596387,266.833333333333,445.5,287.166666666667,114.5,"8/21",477.74,1.66958151155528
"322",2018,3,3183,4.52434447742417,268.416666666667,490.083333333333,241.5,96.6666666666667,"8/11",654.61,1.82583048742626
"323",2015,6,2852,4.4165119323936,121.166666666667,829.25,49.5833333333333,46.75,"8/6",405.93,6.84387895460798
"324",1990,3,3858,4.0079449598876,288.5,448.833333333333,262.75,107.333333333333,"8/11",405.27,1.55574812247256
"325",2007,6,2129,0.156233399623154,196.583333333333,637.5,165.416666666667,45.6666666666667,"8/6",273.52,3.24289953370072
"326",1998,0,5036,0.13993891992697,189.083333333333,633.666666666667,177,44.1666666666667,"8/16",230.68,3.3512560599383
"327",2020,3,3462,4.55541325676358,251.416666666667,432.5,316.333333333333,166.583333333333,"8/1",747.31,1.72025190586676
"328",1988,4,4864,1.94997536384814,261.333333333333,557.333333333333,181.333333333333,53.5,"8/16",298.61,2.13265306122449
"329",2013,3,3768,4.62554283480533,243,524.833333333333,232.166666666667,70.25,"8/1",569,2.15980795610425
"330",1998,6,2534,1.14501179240216,134.083333333333,760.75,105.166666666667,71.4166666666667,"7/21",297.4,5.67371037911746
"331",2010,0,5414,3.0525862111554,174.333333333333,632.916666666667,192.75,41.8333333333333,"8/11",373.02,3.63049713193117
"332",1991,4,4594,3.86773846148797,246.333333333333,577.25,176.25,47.4166666666667,"7/26",405.37,2.34336941813261
"333",1989,4,4015,4.49181433711237,217.5,572.416666666667,210.333333333333,51.6666666666667,"8/6",552.16,2.63180076628352
"334",1996,6,2411,0.0424947106549502,117,797.166666666667,86,54.75,"8/6",191.18,6.81339031339031
"335",2007,3,3810,4.54659691310516,270,562.75,167,55.75,"7/16",673.66,2.08425925925926
"336",1997,0,5045,0.0464611226304594,129.833333333333,746.333333333333,123.833333333333,26.8333333333333,"8/21",196.01,5.74839537869063
"337",2010,4,4525,3.98596766510788,280.75,371.75,347.5,51.0833333333333,"8/1",623.24,1.32413178984862
"338",2007,0,5765,2.41262327911547,203.25,628.25,168.416666666667,40.1666666666667,"7/16",319.42,3.0910209102091
"339",2016,3,3972,4.40316642499268,276.083333333333,457.583333333333,265.583333333333,90.75,"8/16",596.67,1.65741020223363
"340",2016,4,4969,3.5923866801027,177.75,686.5,135.75,31.3333333333333,"8/1",503.65,3.86216596343179
"341",1990,4,4267,2.98225552542615,303.75,364,332.25,58.3333333333333,"8/6",345.18,1.19835390946502
"342",2015,4,4366,4.1351306596744,272.833333333333,419.833333333333,307.166666666667,57.75,"7/21",705.17,1.53879047037263
"343",2006,4,4072,4.69666002964072,309.416666666667,439,251.416666666667,80.8333333333333,"8/6",431.32,1.41879881497441
"344",2017,3,3765,4.41334786894536,318,413.75,267.75,76.5,"8/16",507.93,1.30110062893082
"345",2005,4,4288,4.44228027768539,276.833333333333,440.916666666667,282.25,44.4166666666667,"8/16",435.41,1.59271523178808
"346",2019,3,3153,4.57014226860248,300.583333333333,431.916666666667,267.916666666667,70.6666666666667,"8/11",670.45,1.43692819517605
"347",1986,6,2108,0.193976873198586,345.166666666667,464.75,190.166666666667,119.25,"7/21",346.46,1.34645098985997
"348",1999,3,3945,4.63760542138177,283.083333333333,445.416666666667,271.666666666667,135.083333333333,"7/21",778.29,1.57344715925817
"349",1983,4,4093,0.737192283580238,338.083333333333,391.666666666667,270.25,96,"8/11",232.3,1.15849149617944
"350",1996,6,2657,0,218.666666666667,575.416666666667,206.083333333333,184.25,"7/16",224.17,2.63147865853659
"351",1994,6,2015,2.75148022853133,100.833333333333,819.75,79.25,50,"8/11",306.71,8.1297520661157
"352",1983,6,2501,0.119036951164569,94.75,844.666666666667,60.75,45.75,"8/21",138.12,8.91468777484609
"353",2012,0,5720,0.493710484642552,248.75,584,167.25,40.3333333333333,"7/16",348.11,2.34773869346734
"354",1986,3,3678,4.75486053979168,244.5,517.25,238.416666666667,100.416666666667,"8/1",707.07,2.11554192229039
"355",2018,4,4066,3.99016186907968,261.916666666667,490.416666666667,247.416666666667,52.6666666666667,"8/11",495.93,1.87241489023226
"356",1992,6,2930,0.364234535757308,86.6666666666667,828.75,84.5,50.0833333333333,"8/1",260.9,9.5625
"357",2010,3,3042,3.43937988568954,230.75,559.25,210.166666666667,134.083333333333,"8/21",423.99,2.42361863488624
"358",2018,4,4450,4.20226776938166,260.333333333333,524.75,215,100.75,"8/21",446.93,2.01568501920615
"359",2007,4,4762,4.01385399436371,280.5,454.75,264.666666666667,59.8333333333333,"8/11",409.48,1.62121212121212
"360",1984,4,4942,0,200.5,632.333333333333,167.166666666667,41.75,"8/16",280.39,3.15378221113882
"361",1993,6,2714,3.28358169180919,201.416666666667,602.75,195.166666666667,47.5833333333333,"8/11",347.5,2.99255275134464
"362",2001,3,3204,4.77279446767369,278.25,491.166666666667,231.083333333333,90.5833333333333,"7/21",591.42,1.76519916142558
"363",2011,6,2567,1.6934371212742,180.166666666667,655,164.833333333333,44.5833333333333,"8/16",260.74,3.63552266419982
"364",1986,6,2126,2.87525226845701,224.25,593.666666666667,181.583333333333,82.6666666666667,"7/16",321.64,2.64734299516908
"365",2014,0,5168,0,217.333333333333,599.166666666667,183.666666666667,40.6666666666667,"8/6",227.14,2.7569018404908
"366",1984,4,4840,0.753276820978187,258.333333333333,556.25,185.083333333333,56.0833333333333,"7/16",347.33,2.15322580645161
"367",1984,6,2786,0,223.583333333333,606.833333333333,170.166666666667,53.3333333333333,"7/21",155.26,2.71412597838241
"368",1987,0,5066,0,274.5,513.583333333333,211.833333333333,68,"7/26",223.26,1.87097753491196
"369",2011,3,3381,4.48479951945086,298.583333333333,436.083333333333,265.083333333333,79.9166666666667,"8/11",468.08,1.4605079542283
"370",2018,0,5003,0,172,690.666666666667,137.5,28.9166666666667,"7/21",212.8,4.01550387596899
"371",2012,0,5057,1.15968664932885,120.833333333333,711.416666666667,167.25,32.5833333333333,"7/21",358.94,5.88758620689655
"372",2006,6,2246,1.5843584699917,163.833333333333,750.916666666667,85.25,66.6666666666667,"8/6",306.92,4.58341810783316
"373",2010,0,5450,1.8373347768271,177.166666666667,621.916666666667,200.416666666667,45.6666666666667,"8/21",320.57,3.51034807149577
"374",1982,0,5552,0.794212319966101,195.25,650.583333333333,154.333333333333,37.6666666666667,"8/6",281.92,3.33205292360222
"375",1984,4,4924,3.12116508482416,161.833333333333,647.166666666667,191.166666666667,38.5833333333333,"8/1",404.28,3.99897013388259
"376",2001,6,2522,0.262618197979312,216.25,615.833333333333,168.166666666667,53.25,"7/26",277.33,2.84778420038536
"377",1986,3,3885,4.47140674790396,222.333333333333,599.833333333333,177.666666666667,95.9166666666667,"8/21",468.35,2.69790104947526
"378",2020,0,5351,0.482262495573799,149.416666666667,740.416666666667,110.166666666667,28.3333333333333,"8/6",327.06,4.95538204127161
"379",1982,4,4375,0,249.916666666667,563.583333333333,186.583333333333,52.75,"8/21",234.66,2.25508502834278
"380",2006,0,5939,0,346.75,344.333333333333,308.916666666667,77,"7/16",259.51,0.993030521509253
"381",1989,4,4480,4.08987675880463,329.75,348.083333333333,322.666666666667,64.3333333333333,"8/1",584.82,1.05559767500632
"382",2008,3,3111,4.45588869775746,275.25,462.916666666667,261.75,83.9166666666667,"7/16",747.07,1.68180442022404
"383",2019,0,5786,0,235.75,569.916666666667,194.416666666667,44.1666666666667,"8/11",239.21,2.41746200070696
"384",2000,6,2972,0.431437373591476,236.25,593.5,170.25,51.0833333333333,"8/21",264.59,2.51216931216931
"385",2000,3,3039,4.78139987739943,210.833333333333,626.333333333333,162.833333333333,62.0833333333333,"8/11",542.47,2.97075098814229
"386",2010,0,5579,3.46701418871434,259.083333333333,523.833333333333,216.833333333333,97.1666666666667,"7/21",424.1,2.02187198456095
"387",2001,3,3930,2.83606379499932,286.666666666667,496.083333333333,217,579.5,"8/21",331.24,1.73052325581395
